label,x,y
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,-3.5673847850711278,2.9065277042477207
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,2.3529955869502928,-6.446809549707092
KEGG_DILATED_CARDIOMYOPATHY,-5.438458986971915,1.2836602761596534
KEGG_DNA_REPLICATION,8.013829588667447,5.010382165826209
KEGG_DORSO_VENTRAL_AXIS_FORMATION,8.577666967340564,-7.878307819247633
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,7.47980880950121,8.326230908259213
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,10.09337973016261,10.792829666755827
KEGG_ECM_RECEPTOR_INTERACTION,1.6807326081596554,-8.506831783271233
KEGG_ENDOCYTOSIS,11.8885734969254,-4.78840926325258
KEGG_ENDOMETRIAL_CANCER,8.956082121187952,-4.214331310783485
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,14.91409336082811,-2.8875799163066667
KEGG_ERBB_SIGNALING_PATHWAY,5.006037125925945,-5.580341537597311
KEGG_ETHER_LIPID_METABOLISM,1.9608996886043748,-5.726989664340665
KEGG_FATTY_ACID_METABOLISM,11.166090755565051,16.953374574161312
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.27986782324801096,-5.835378082899541
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,8.15426747218494,-8.515616936989424
KEGG_FOCAL_ADHESION,9.21499316736366,-7.331246586706454
KEGG_FOLATE_BIOSYNTHESIS,9.177573268387047,7.7799254322265385
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,12.272445327572477,0.3955144234844804
KEGG_GALACTOSE_METABOLISM,14.03574711461964,0.9443882710908866
KEGG_GAP_JUNCTION,-1.9145454011223921,-6.231169391918885
KEGG_GLIOMA,6.043280033156148,-5.361069263840612
KEGG_GLUTATHIONE_METABOLISM,16.987707896567528,10.490535033726376
KEGG_GLYCEROLIPID_METABOLISM,7.271424536473648,-1.739473414209536
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,4.161713502654368,-3.0770801543348334
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,9.368348210302619,13.963955016578556
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,12.743446357394532,6.625756116225189
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,4.390692527737606,-7.410721987392402
